dst_name,prb_id,timestamp,dst_addr,af,chegou_ao_destino,num_saltos,latencia_ms
disney,1015709,1782402190,2600:1901:0:84f4::80,6,True,12.0,15.597
disney,1015907,1782402198,2600:1901:0:84f4::80,6,True,2.0,0.172
disney,1016273,1782402198,2600:1901:0:84f4::80,6,True,5.0,0.98
disney,12383,1782402203,2600:1901:0:84f4::80,6,True,6.0,17.701
disney,28296,1782402195,2600:1901:0:84f4::80,6,True,4.0,10.559
disney,32670,1782402185,2600:1901:0:84f4::80,6,True,,34.639
disney,33355,1782402188,2600:1901:0:84f4::80,6,True,5.0,5.306
disney,60496,1782402206,2600:1901:0:84f4::80,6,True,4.0,46.513
disney,61129,1782402191,2600:1901:0:84f4::80,6,False,,
disney,64976,1782402209,2600:1901:0:84f4::80,6,True,6.0,10.869
disney,7367,1782402205,2600:1901:0:84f4::80,6,True,3.0,8.696
disney,1001398,1782405785,2600:1901:0:84f4::80,6,True,4.0,8.553
disney,1003469,1782405792,2600:1901:0:84f4::80,6,False,,
disney,1009606,1782405786,2600:1901:0:84f4::80,6,True,7.0,17.746
disney,1009618,1782405791,2600:1901:0:84f4::80,6,True,5.0,74.77
disney,1009825,1782405788,2600:1901:0:84f4::80,6,True,9.0,23.949
disney,1010221,1782405810,2600:1901:0:84f4::80,6,True,,13.043
disney,1014250,1782405788,2600:1901:0:84f4::80,6,False,,
disney,1015512,1782405783,2600:1901:0:84f4::80,6,False,,
disney,1015514,1782405805,2600:1901:0:84f4::80,6,True,12.0,2.935
disney,1015709,1782405790,2600:1901:0:84f4::80,6,True,12.0,15.466
disney,1015907,1782405797,2600:1901:0:84f4::80,6,True,2.0,0.116
disney,1016273,1782405798,2600:1901:0:84f4::80,6,True,5.0,0.971
disney,12383,1782405803,2600:1901:0:84f4::80,6,True,6.0,17.621
disney,28296,1782405795,2600:1901:0:84f4::80,6,True,4.0,10.617
disney,32670,1782405785,2600:1901:0:84f4::80,6,True,,34.07
disney,33355,1782405787,2600:1901:0:84f4::80,6,True,5.0,5.55
disney,60496,1782405807,2600:1901:0:84f4::80,6,True,4.0,46.007
disney,61129,1782405789,2600:1901:0:84f4::80,6,False,,
disney,64976,1782405811,2600:1901:0:84f4::80,6,True,6.0,10.427
disney,7367,1782405808,2600:1901:0:84f4::80,6,True,3.0,8.599
disney,1001398,1782409385,2600:1901:0:84f4::80,6,True,4.0,8.556
disney,1003469,1782409391,2600:1901:0:84f4::80,6,False,,
disney,1009606,1782409388,2600:1901:0:84f4::80,6,True,7.0,16.825
disney,1009618,1782409392,2600:1901:0:84f4::80,6,True,5.0,74.922
disney,1009825,1782409387,2600:1901:0:84f4::80,6,True,9.0,24.134
disney,1010221,1782409408,2600:1901:0:84f4::80,6,True,,12.385
disney,1014250,1782409388,2600:1901:0:84f4::80,6,False,,
disney,1015512,1782409381,2600:1901:0:84f4::80,6,False,,
disney,1015514,1782409407,2600:1901:0:84f4::80,6,True,12.0,2.9
disney,1015709,1782409388,2600:1901:0:84f4::80,6,True,12.0,15.476
disney,1015907,1782409395,2600:1901:0:84f4::80,6,True,2.0,0.104
disney,1016273,1782409398,2600:1901:0:84f4::80,6,True,5.0,0.902
disney,12383,1782409402,2600:1901:0:84f4::80,6,True,6.0,17.688
disney,28296,1782409398,2600:1901:0:84f4::80,6,True,4.0,11.059
disney,32670,1782409385,2600:1901:0:84f4::80,6,True,,33.155
disney,33355,1782409388,2600:1901:0:84f4::80,6,True,5.0,5.641
disney,60496,1782409405,2600:1901:0:84f4::80,6,True,4.0,45.969
disney,61129,1782409390,2600:1901:0:84f4::80,6,False,,
disney,64976,1782409411,2600:1901:0:84f4::80,6,True,6.0,10.909
disney,7367,1782409407,2600:1901:0:84f4::80,6,True,3.0,8.661
disney,1001398,1782412983,2600:1901:0:84f4::80,6,True,4.0,8.533
disney,1003469,1782412991,2600:1901:0:84f4::80,6,False,,
disney,1009606,1782412988,2600:1901:0:84f4::80,6,True,7.0,21.341
disney,1009618,1782412992,2600:1901:0:84f4::80,6,True,5.0,77.041
disney,1009825,1782412987,2600:1901:0:84f4::80,6,True,9.0,22.479
disney,1010221,1782413008,2600:1901:0:84f4::80,6,True,,11.423
disney,1014250,1782412987,2600:1901:0:84f4::80,6,False,,
disney,1015512,1782412984,2600:1901:0:84f4::80,6,False,,
disney,1015514,1782413006,2600:1901:0:84f4::80,6,True,12.0,2.903
disney,1015709,1782412989,2600:1901:0:84f4::80,6,True,12.0,15.41
disney,1015907,1782412995,2600:1901:0:84f4::80,6,True,2.0,0.109
disney,1016273,1782412998,2600:1901:0:84f4::80,6,True,5.0,1.229
disney,12383,1782413002,2600:1901:0:84f4::80,6,True,6.0,17.658
disney,28296,1782412997,2600:1901:0:84f4::80,6,True,4.0,10.785
disney,32670,1782412986,2600:1901:0:84f4::80,6,True,,33.437
disney,33355,1782412990,2600:1901:0:84f4::80,6,True,5.0,5.439
disney,60496,1782413006,2600:1901:0:84f4::80,6,True,4.0,46.404
disney,61129,1782413006,,6,False,,
disney,64976,1782413011,2600:1901:0:84f4::80,6,True,6.0,10.87
disney,7367,1782413006,2600:1901:0:84f4::80,6,True,3.0,8.669
disney,1001398,1782416586,2600:1901:0:84f4::80,6,True,4.0,8.577
disney,1003469,1782416590,2600:1901:0:84f4::80,6,False,,
disney,1009606,1782416589,2600:1901:0:84f4::80,6,True,7.0,21.083
disney,1009618,1782416592,2600:1901:0:84f4::80,6,True,5.0,76.977
disney,1009825,1782416586,2600:1901:0:84f4::80,6,True,9.0,24.402
disney,1010221,1782416607,2600:1901:0:84f4::80,6,True,,11.543
disney,1014250,1782416589,2600:1901:0:84f4::80,6,False,,
disney,1015512,1782416581,2600:1901:0:84f4::80,6,False,,
disney,1015514,1782416607,2600:1901:0:84f4::80,6,True,12.0,2.954
disney,1015709,1782416588,2600:1901:0:84f4::80,6,True,12.0,15.579
disney,1015907,1782416597,2600:1901:0:84f4::80,6,True,2.0,0.136
disney,1016273,1782416597,2600:1901:0:84f4::80,6,True,5.0,0.888
disney,12383,1782416601,2600:1901:0:84f4::80,6,True,6.0,17.647
disney,28296,1782416594,2600:1901:0:84f4::80,6,True,4.0,10.595
disney,32670,1782416587,2600:1901:0:84f4::80,6,True,,35.477
disney,33355,1782416588,2600:1901:0:84f4::80,6,True,5.0,5.597
disney,60496,1782416606,2600:1901:0:84f4::80,6,True,4.0,46.066
disney,61129,1782416592,2600:1901:0:84f4::80,6,False,,
disney,64976,1782416611,2600:1901:0:84f4::80,6,True,6.0,10.85
disney,7367,1782416605,2600:1901:0:84f4::80,6,True,3.0,8.934
disney,1001398,1782420185,2600:1901:0:84f4::80,6,True,4.0,8.518
disney,1003469,1782420192,2600:1901:0:84f4::80,6,False,,
disney,1009606,1782420187,2600:1901:0:84f4::80,6,True,7.0,22.228
disney,1009618,1782420191,2600:1901:0:84f4::80,6,True,5.0,77.06
disney,1009825,1782420188,2600:1901:0:84f4::80,6,True,9.0,23.472
disney,1010221,1782420208,2600:1901:0:84f4::80,6,True,,13.091
disney,1014250,1782420190,2600:1901:0:84f4::80,6,False,,
disney,1015512,1782420184,2600:1901:0:84f4::80,6,False,,
disney,1015514,1782420205,2600:1901:0:84f4::80,6,True,12.0,2.978
disney,1015709,1782420187,2600:1901:0:84f4::80,6,True,12.0,15.471
disney,1015907,1782420195,2600:1901:0:84f4::80,6,True,2.0,0.101
disney,1016273,1782420196,2600:1901:0:84f4::80,6,True,5.0,1.195
disney,12383,1782420202,2600:1901:0:84f4::80,6,True,6.0,17.688
disney,28296,1782420198,2600:1901:0:84f4::80,6,True,4.0,10.597
disney,32670,1782420184,2600:1901:0:84f4::80,6,True,,33.516
disney,33355,1782420189,2600:1901:0:84f4::80,6,True,5.0,5.347
disney,60496,1782420207,2600:1901:0:84f4::80,6,True,4.0,46.642
disney,61129,1782420199,2600:1901:0:84f4::80,6,False,,
disney,64976,1782420210,2600:1901:0:84f4::80,6,True,6.0,10.942
disney,7367,1782420206,2600:1901:0:84f4::80,6,True,3.0,9.24
youtube,1001398,1782348195,142.251.129.110,4,True,7.0,8.487
youtube,1003469,1782348191,142.251.36.142,4,True,14.0,39.302
youtube,1009606,1782348182,142.250.99.93,4,True,,25.496
youtube,1009618,1782348203,142.251.214.174,4,True,9.0,30.768
youtube,1009825,1782348189,142.250.65.78,4,True,12.0,26.785
youtube,1010221,1782348183,74.125.29.136,4,True,,21.094
youtube,1014250,1782348209,172.253.118.91,4,True,,3.274
youtube,1015512,1782348187,142.250.154.190,4,True,,15.64
youtube,1015514,1782348186,172.217.30.14,4,True,10.0,5.312
youtube,1015709,1782348193,142.250.21.190,4,True,,14.518
youtube,1015907,1782348198,172.217.170.142,4,True,5.0,0.224
youtube,12383,1782348188,142.251.46.142,4,True,8.0,25.163
youtube,28296,1782348196,192.178.183.136,4,True,,12.755
youtube,32670,1782348198,172.217.30.142,4,True,18.0,42.897
youtube,33355,1782348195,142.250.107.93,4,True,,11.496
youtube,60496,1782348186,142.251.132.46,4,True,16.0,49.233
youtube,61129,1782348198,142.250.181.206,4,True,13.0,42.416
youtube,64976,1782348205,142.251.216.110,4,True,10.0,11.669
youtube,7367,1782348204,142.250.0.91,4,True,,9.727
youtube,1016273,1782351779,172.253.118.190,4,True,,1.166
youtube,1001398,1782351797,142.251.128.142,4,True,7.0,8.555
youtube,1003469,1782351806,,4,False,,
youtube,1009606,1782351781,142.250.73.142,4,True,9.0,20.529
youtube,1009618,1782351802,142.251.214.174,4,True,9.0,30.741
youtube,1009825,1782351788,142.250.191.14,4,True,12.0,23.683
youtube,1010221,1782351780,74.125.29.93,4,True,,20.153
youtube,1014250,1782351810,142.251.10.93,4,True,,3.101
youtube,1015512,1782351789,142.251.20.91,4,True,,15.705
youtube,1015514,1782351787,142.250.219.238,4,True,10.0,3.085
youtube,1015709,1782351791,142.250.23.91,4,True,,14.58
youtube,1015907,1782351801,192.178.54.142,4,True,5.0,0.797
youtube,12383,1782351788,142.251.46.142,4,True,8.0,25.288
youtube,28296,1782351794,142.251.13.91,4,True,,12.481
youtube,32670,1782351800,172.217.29.142,4,True,18.0,33.712
youtube,33355,1782351793,142.250.73.78,4,True,10.0,4.824
youtube,60496,1782351784,142.250.218.238,4,True,16.0,50.085
youtube,61129,1782351798,142.250.181.206,4,True,13.0,42.256
youtube,64976,1782351808,142.251.30.190,4,True,,105.13
youtube,7367,1782351805,142.250.0.190,4,True,,9.401
youtube,1001398,1782355395,142.251.129.110,4,True,7.0,8.49
youtube,1003469,1782355390,142.251.39.174,4,True,14.0,39.266
youtube,1009606,1782355384,142.250.73.110,4,True,9.0,17.479
youtube,1009618,1782355403,142.251.214.174,4,True,9.0,30.523
youtube,1009825,1782355389,142.250.65.78,4,True,12.0,21.538
youtube,1010221,1782355383,74.125.29.91,4,True,,21.676
youtube,1014250,1782355411,172.253.118.136,4,True,,3.029
youtube,1015512,1782355389,142.251.127.91,4,True,,15.668
youtube,1015514,1782355387,172.217.30.14,4,True,10.0,5.315
youtube,1015709,1782355391,142.251.23.91,4,True,,14.863
youtube,1015907,1782355399,142.251.216.78,4,True,5.0,1.39
youtube,1016273,1782355380,142.250.4.93,4,True,,1.091
youtube,12383,1782355387,142.250.188.46,4,True,8.0,26.274
youtube,28296,1782355395,192.178.183.190,4,True,,14.267
youtube,32670,1782355398,172.217.30.142,4,True,18.0,42.744
youtube,33355,1782355395,172.253.117.136,4,True,,11.515
youtube,60496,1782355386,172.217.28.174,4,True,11.0,42.497
youtube,61129,1782355398,142.251.142.78,4,True,13.0,39.867
youtube,64976,1782355407,216.58.223.206,4,True,11.0,11.827
youtube,7367,1782355402,142.250.0.91,4,True,,9.813
youtube,1001398,1782358996,142.251.128.142,4,True,7.0,8.547
youtube,1003469,1782358991,172.217.20.110,4,True,10.0,38.075
youtube,1009606,1782358983,74.125.195.190,4,True,,30.506
youtube,1009618,1782359005,142.251.214.174,4,True,9.0,30.66
youtube,1009825,1782358988,142.250.217.14,4,True,12.0,22.691
youtube,1010221,1782358981,74.125.29.136,4,True,,20.903
youtube,1014250,1782359010,142.251.12.136,4,True,,2.624
youtube,1015512,1782358988,142.251.20.136,4,True,,15.576
youtube,1015514,1782358986,142.250.219.238,4,True,10.0,3.031
youtube,1015709,1782358991,142.250.21.93,4,True,,15.193
youtube,1015907,1782358997,192.178.54.142,4,True,5.0,0.703
youtube,1016273,1782358980,142.250.4.91,4,True,,1.697
youtube,12383,1782358991,142.251.46.142,4,True,8.0,25.167
youtube,28296,1782358995,142.251.13.190,4,True,,14.543
youtube,32670,1782358998,172.217.172.174,4,True,18.0,33.87
youtube,33355,1782358995,172.253.117.136,4,True,,11.671
youtube,60496,1782358986,142.251.132.46,4,True,16.0,49.112
youtube,61129,1782359001,142.251.36.142,4,True,14.0,39.59
youtube,64976,1782359006,216.58.223.238,4,True,11.0,11.208
youtube,7367,1782359005,142.250.0.190,4,True,,8.943
youtube,1016273,1782362579,74.125.68.91,4,True,,1.332
youtube,1001398,1782362595,142.251.128.142,4,True,7.0,8.49
youtube,1003469,1782362606,,4,False,,
youtube,1009606,1782362584,142.250.107.93,4,True,,29.791
youtube,1009618,1782362605,142.251.214.174,4,True,9.0,30.776
youtube,1009825,1782362589,142.251.40.238,4,True,12.0,22.179
youtube,1010221,1782362583,74.125.29.190,4,True,,18.041
youtube,1014250,1782362611,142.251.10.93,4,True,,2.434
youtube,1015512,1782362587,142.251.20.136,4,True,,15.529
youtube,1015514,1782362587,142.250.219.238,4,True,10.0,3.0
youtube,1015709,1782362591,142.250.23.91,4,True,,15.006
youtube,1015907,1782362600,192.178.54.142,4,True,5.0,0.715
youtube,12383,1782362588,142.251.46.142,4,True,8.0,25.092
youtube,28296,1782362596,142.251.127.93,4,True,,12.949
youtube,32670,1782362600,172.217.29.142,4,True,18.0,35.548
youtube,33355,1782362591,142.250.69.174,4,True,10.0,4.644
youtube,60496,1782362584,142.251.132.46,4,True,16.0,49.259
youtube,61129,1782362603,142.250.181.206,4,True,13.0,42.355
youtube,64976,1782362608,216.58.223.238,4,True,11.0,11.087
youtube,7367,1782362605,142.250.0.136,4,True,,8.819
youtube,1001398,1782366195,142.251.129.110,4,True,7.0,8.497
youtube,1003469,1782366193,142.251.39.174,4,True,14.0,39.237
youtube,1009606,1782366181,142.251.34.206,4,True,9.0,27.08
youtube,1009618,1782366203,142.251.214.174,4,True,9.0,30.807
youtube,1009825,1782366189,142.250.217.14,4,True,12.0,22.836
youtube,1010221,1782366181,74.125.29.190,4,True,,20.394
youtube,1014250,1782366211,142.251.12.91,4,True,,2.803
youtube,1015512,1782366187,142.250.154.136,4,True,,15.601
youtube,1015514,1782366186,172.217.30.14,4,True,10.0,5.359
youtube,1015709,1782366192,172.217.221.136,4,True,,15.834
youtube,1015907,1782366198,142.251.216.78,4,True,5.0,1.474
youtube,1016273,1782366181,74.125.68.91,4,True,,1.715
youtube,12383,1782366190,142.251.46.142,4,True,8.0,25.137
youtube,28296,1782366194,192.178.183.190,4,True,,13.443
youtube,32670,1782366198,172.217.29.142,4,True,18.0,38.919
youtube,33355,1782366191,142.250.73.78,4,True,10.0,4.812
youtube,60496,1782366186,172.217.28.174,4,True,11.0,42.186
youtube,61129,1782366200,142.250.181.206,4,True,13.0,42.248
youtube,64976,1782366206,216.58.223.238,4,True,11.0,11.205
youtube,7367,1782366205,64.233.186.93,4,True,,10.057
youtube,1001398,1782369797,142.251.129.110,4,True,7.0,8.498
youtube,1003469,1782369791,142.250.74.78,4,True,13.0,41.8
youtube,1009606,1782369783,142.250.69.174,4,True,9.0,21.36
youtube,1009618,1782369802,142.251.214.174,4,True,9.0,30.832
youtube,1009825,1782369789,142.250.65.78,4,True,12.0,21.303
youtube,1010221,1782369780,192.178.170.93,4,True,,17.916
youtube,1014250,1782369811,142.251.12.136,4,True,,2.868
youtube,1015512,1782369789,142.251.20.93,4,True,,15.811
youtube,1015514,1782369786,142.250.219.206,4,True,10.0,3.179
youtube,1015709,1782369790,142.251.23.93,4,True,,14.668
youtube,1015907,1782369800,192.178.54.142,4,True,5.0,0.739
youtube,1016273,1782369781,74.125.68.190,4,True,,1.611
youtube,12383,1782369788,142.250.65.174,4,True,8.0,26.167
youtube,28296,1782369795,142.251.141.46,4,True,7.0,10.173
youtube,32670,1782369798,172.217.172.174,4,True,18.0,35.123
youtube,33355,1782369794,142.250.73.78,4,True,10.0,5.58
youtube,60496,1782369785,142.250.219.142,4,True,16.0,48.295
youtube,61129,1782369798,142.251.36.142,4,True,14.0,39.443
youtube,64976,1782369805,216.58.223.238,4,True,11.0,15.382
youtube,7367,1782369802,172.217.192.136,4,True,,9.191
youtube,1001398,1782373397,142.251.128.142,4,True,7.0,8.52
youtube,1003469,1782373390,142.251.209.206,4,True,14.0,39.085
youtube,1009606,1782373381,142.251.34.206,4,True,9.0,21.502
youtube,1009618,1782373403,142.251.214.174,4,True,9.0,30.621
youtube,1009825,1782373389,142.250.191.14,4,True,12.0,23.544
youtube,1010221,1782373383,74.125.29.190,4,True,,18.274
youtube,1014250,1782373408,74.125.200.91,4,True,,2.498
youtube,1015512,1782373388,142.250.154.93,4,True,,15.572
youtube,1015514,1782373388,142.250.219.238,4,True,10.0,3.004
youtube,1015709,1782373393,142.251.23.190,4,True,,15.837
youtube,1015907,1782373399,142.251.216.78,4,True,5.0,1.393
youtube,1016273,1782373382,172.253.144.91,4,True,,1.732
youtube,12383,1782373389,142.250.72.206,4,True,8.0,26.157
youtube,28296,1782373394,142.251.141.46,4,True,7.0,10.164
youtube,32670,1782373400,172.217.172.174,4,True,18.0,32.889
youtube,33355,1782373392,142.251.45.142,4,True,10.0,5.586
youtube,60496,1782373386,142.250.218.238,4,True,16.0,50.149
youtube,61129,1782373398,142.250.181.206,4,True,13.0,42.205
youtube,64976,1782373408,216.58.223.238,4,True,11.0,15.431
youtube,7367,1782373404,172.217.192.190,4,True,,9.071
youtube,1001398,1782376995,142.251.129.110,4,True,7.0,8.525
youtube,1003469,1782376991,142.250.74.78,4,True,13.0,41.959
youtube,1009606,1782376984,142.250.69.174,4,True,9.0,17.54
youtube,1009618,1782377002,142.251.214.174,4,True,9.0,30.614
youtube,1009825,1782376988,142.250.65.78,4,True,12.0,24.049
youtube,1010221,1782376980,192.178.170.190,4,True,,21.447
youtube,1014250,1782377011,172.253.118.91,4,True,,3.66
youtube,1015512,1782376988,142.251.20.136,4,True,,15.501
youtube,1015514,1782376988,172.217.30.14,4,True,10.0,5.325
youtube,1015709,1782376992,142.251.24.93,4,True,,17.766
youtube,1015907,1782377000,142.251.216.78,4,True,5.0,1.504
youtube,1016273,1782376981,74.125.68.93,4,True,,1.998
youtube,12383,1782376989,142.251.46.142,4,True,8.0,25.148
youtube,28296,1782376995,142.251.141.46,4,True,7.0,10.192
youtube,32670,1782377000,172.217.30.142,4,True,18.0,44.317
youtube,33355,1782376994,142.251.33.206,4,True,10.0,4.792
youtube,60496,1782376987,142.250.218.238,4,True,16.0,53.313
youtube,61129,1782377000,142.250.74.78,4,True,13.0,41.957
youtube,64976,1782377005,142.251.39.110,4,True,15.0,110.206
youtube,7367,1782377003,142.250.0.190,4,True,,9.058
youtube,1001398,1782380598,142.251.128.142,4,True,7.0,8.475
youtube,1003469,1782380606,,4,False,,
youtube,1009606,1782380581,142.250.73.78,4,True,9.0,21.909
youtube,1009618,1782380602,142.251.214.174,4,True,9.0,30.786
youtube,1009825,1782380588,142.250.217.14,4,True,12.0,23.008
youtube,1010221,1782380583,74.125.29.91,4,True,,19.419
youtube,1014250,1782380609,172.253.118.91,4,True,,3.553
youtube,1015512,1782380588,142.250.154.91,4,True,,15.552
youtube,1015514,1782380587,142.250.219.238,4,True,10.0,3.018
youtube,1015709,1782380593,142.250.23.91,4,True,,14.951
youtube,1015907,1782380598,172.217.170.142,4,True,5.0,0.276
youtube,1016273,1782380580,74.125.130.190,4,True,,2.008
youtube,12383,1782380589,142.251.46.142,4,True,8.0,25.116
youtube,28296,1782380595,142.251.110.91,4,True,,13.82
youtube,32670,1782380598,172.217.29.142,4,True,18.0,38.888
youtube,33355,1782380595,142.250.73.110,4,True,10.0,5.58
youtube,60496,1782380587,172.217.28.174,4,True,11.0,42.628
youtube,61129,1782380600,142.250.181.206,4,True,13.0,41.975
youtube,64976,1782380608,142.250.151.91,4,True,,104.141
youtube,7367,1782380605,64.233.186.91,4,True,,9.838
youtube,1001398,1782384197,142.251.129.110,4,True,7.0,8.494
youtube,1003469,1782384191,142.251.209.174,4,True,14.0,39.303
youtube,1009606,1782384182,173.194.43.93,4,True,,21.611
youtube,1009618,1782384204,142.251.214.174,4,True,9.0,30.77
youtube,1009825,1782384185,142.250.65.78,4,True,12.0,21.818
youtube,1010221,1782384181,74.125.29.190,4,True,,20.179
youtube,1014250,1782384209,142.251.10.190,4,True,,2.875
youtube,1015512,1782384186,142.251.20.190,4,True,,15.56
youtube,1015514,1782384189,172.217.30.14,4,True,10.0,5.359
youtube,1015709,1782384193,142.251.24.91,4,True,,15.197
youtube,1015907,1782384198,172.217.170.142,4,True,5.0,0.149
youtube,1016273,1782384180,74.125.130.190,4,True,,1.779
youtube,12383,1782384187,142.250.65.174,4,True,8.0,26.108
youtube,28296,1782384194,142.251.141.46,4,True,7.0,10.176
youtube,32670,1782384198,172.217.172.174,4,True,18.0,36.155
youtube,33355,1782384192,142.251.33.206,4,True,10.0,4.863
youtube,60496,1782384185,142.250.219.14,4,True,16.0,52.611
youtube,61129,1782384198,172.217.18.110,4,True,10.0,38.226
youtube,64976,1782384207,142.250.151.93,4,True,,107.546
youtube,7367,1782384203,142.250.0.93,4,True,,9.9
youtube,1001398,1782387797,142.251.128.142,4,True,7.0,8.579
youtube,1003469,1782387792,142.251.209.206,4,True,14.0,39.55
youtube,1009606,1782387783,142.251.34.206,4,True,9.0,21.367
youtube,1009618,1782387802,142.251.214.174,4,True,9.0,30.681
youtube,1009825,1782387787,142.251.211.110,4,True,13.0,21.642
youtube,1010221,1782387781,74.125.29.136,4,True,,25.543
youtube,1014250,1782387810,142.251.10.136,4,True,,3.915
youtube,1015512,1782387789,142.251.127.91,4,True,,15.658
youtube,1015514,1782387787,142.250.219.238,4,True,10.0,3.044
youtube,1015709,1782387790,172.217.221.93,4,True,,14.915
youtube,1015907,1782387799,142.251.216.14,4,True,5.0,1.26
youtube,1016273,1782387782,142.251.10.190,4,True,,1.421
youtube,12383,1782387787,142.250.65.174,4,True,8.0,26.135
youtube,28296,1782387794,142.250.154.93,4,True,,13.614
youtube,32670,1782387800,172.217.30.142,4,True,18.0,46.494
youtube,33355,1782387792,142.250.73.78,4,True,10.0,5.744
youtube,60496,1782387785,142.250.78.174,4,True,16.0,52.644
youtube,61129,1782387799,142.250.181.206,4,True,13.0,42.519
youtube,64976,1782387808,142.251.47.206,4,True,13.0,84.14
youtube,7367,1782387805,142.250.0.136,4,True,,9.868
youtube,1016273,1782391379,64.233.170.136,4,True,,1.523
youtube,1001398,1782391398,142.251.129.110,4,True,7.0,8.465
youtube,1003469,1782391393,142.251.39.174,4,True,14.0,39.402
youtube,1009606,1782391381,142.250.73.110,4,True,9.0,27.151
youtube,1009618,1782391403,142.251.214.174,4,True,9.0,30.808
youtube,1009825,1782391388,142.250.72.14,4,True,13.0,21.724
youtube,1010221,1782391381,192.178.170.136,4,True,,20.586
youtube,1014250,1782391408,142.251.10.91,4,True,,2.771
youtube,1015512,1782391389,142.251.127.136,4,True,,15.525
youtube,1015514,1782391387,142.250.219.238,4,True,10.0,3.054
youtube,1015709,1782391390,142.251.24.91,4,True,,15.115
youtube,1015907,1782391398,192.178.54.142,4,True,5.0,0.737
youtube,12383,1782391388,142.251.46.142,4,True,8.0,25.113
youtube,28296,1782391396,192.178.183.91,4,True,,12.443
youtube,32670,1782391399,172.217.30.14,4,True,18.0,34.91
youtube,33355,1782391395,142.250.73.78,4,True,10.0,5.635
youtube,60496,1782391386,142.250.219.14,4,True,16.0,52.693
youtube,61129,1782391403,142.250.74.78,4,True,13.0,42.181
youtube,64976,1782391406,142.251.208.238,4,True,15.0,110.631
youtube,7367,1782391402,142.250.0.93,4,True,,10.581
youtube,1001398,1782394998,142.251.128.142,4,True,7.0,8.57
youtube,1003469,1782395001,172.217.20.110,4,True,10.0,38.04
youtube,1009606,1782394982,142.251.33.206,4,True,9.0,21.163
youtube,1009618,1782395002,142.251.214.174,4,True,9.0,30.93
youtube,1009825,1782394989,142.250.65.78,4,True,12.0,21.785
youtube,1010221,1782394983,74.125.29.93,4,True,,33.642
youtube,1014250,1782395009,64.233.170.190,4,True,,3.529
youtube,1015512,1782394986,142.250.154.136,4,True,,15.574
youtube,1015514,1782394986,172.217.30.14,4,True,10.0,5.345
youtube,1015709,1782394991,142.250.21.136,4,True,,14.559
youtube,1015907,1782394998,172.217.170.142,4,True,5.0,0.28
youtube,1016273,1782394980,142.250.4.91,4,True,,1.653
youtube,12383,1782394989,142.251.46.142,4,True,8.0,25.202
youtube,28296,1782394994,142.251.141.46,4,True,7.0,10.167
youtube,32670,1782395000,172.217.29.142,4,True,18.0,34.849
youtube,33355,1782394993,142.250.73.142,4,True,10.0,5.697
youtube,60496,1782394985,142.250.219.142,4,True,16.0,52.712
youtube,61129,1782394998,142.251.142.78,4,True,13.0,40.071
youtube,64976,1782395008,142.250.178.14,4,True,15.0,112.263
youtube,7367,1782395005,142.250.0.190,4,True,,9.597
youtube,1001398,1782398596,142.251.129.110,4,True,7.0,8.616
youtube,1003469,1782398600,142.251.36.142,4,True,14.0,39.311
youtube,1009606,1782398581,142.251.34.206,4,True,9.0,27.83
youtube,1009618,1782398601,142.251.214.174,4,True,9.0,30.745
youtube,1009825,1782398588,142.250.217.14,4,True,12.0,22.301
youtube,1010221,1782398583,74.125.29.91,4,True,,18.806
youtube,1014250,1782398609,172.253.118.93,4,True,,2.89
youtube,1015512,1782398587,142.250.154.93,4,True,,15.63
youtube,1015514,1782398588,172.217.30.14,4,True,10.0,5.365
youtube,1015709,1782398593,142.250.21.91,4,True,,14.707
youtube,1015907,1782398601,172.217.170.142,4,True,5.0,0.154
youtube,1016273,1782398580,142.251.10.93,4,True,,1.974
youtube,12383,1782398588,142.251.46.142,4,True,8.0,25.118
youtube,28296,1782398594,142.251.13.136,4,True,,13.167
youtube,32670,1782398600,172.217.29.142,4,True,18.0,35.761
youtube,33355,1782398592,142.250.73.78,4,True,10.0,5.707
youtube,60496,1782398586,172.217.28.174,4,True,11.0,42.329
youtube,61129,1782398601,142.250.74.78,4,True,13.0,42.389
youtube,64976,1782398608,142.250.151.93,4,True,,103.887
youtube,7367,1782398605,142.250.0.91,4,True,,9.854
youtube,1001398,1782402196,142.251.129.110,4,True,7.0,8.465
youtube,1003469,1782402192,142.251.209.174,4,True,14.0,39.541
youtube,1009606,1782402183,173.194.203.91,4,True,,25.322
youtube,1009618,1782402203,142.251.214.174,4,True,9.0,30.827
youtube,1009825,1782402189,142.250.191.14,4,True,12.0,23.282
youtube,1010221,1782402180,74.125.29.190,4,True,,20.561
youtube,1014250,1782402210,142.251.12.93,4,True,,3.079
youtube,1015512,1782402187,142.250.154.136,4,True,,15.652
youtube,1015514,1782402189,172.217.30.14,4,True,10.0,5.393
youtube,1015709,1782402190,142.251.23.136,4,True,,14.474
youtube,1015907,1782402201,192.178.54.142,4,True,5.0,0.696
youtube,1016273,1782402181,74.125.130.136,4,True,,1.323
youtube,12383,1782402191,142.250.72.206,4,True,8.0,26.139
youtube,28296,1782402196,142.251.127.190,4,True,,13.88
youtube,32670,1782402200,172.217.30.14,4,True,18.0,34.285
youtube,33355,1782402195,142.250.73.78,4,True,10.0,5.661
youtube,60496,1782402185,142.250.78.174,4,True,16.0,52.889
youtube,61129,1782402201,142.250.181.206,4,True,13.0,42.381
